Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.934664565471252,-0.934664565471252,0.934664565471252,-0.934664565471252,4,2,0,0,1
best,0.9999857822494432,-0.9999857822494432,0.9999857822494432,-0.9999857822494432,3,1,1,0,1
