Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.5098560728261505,7.5098560728261505,-7.611768840650077,7.611768840650077,10,5,7,2,3
best,-7.631664973702966,7.631664973702966,-7.795093135540639,7.795093135540639,10,3,9,3,3
