Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.839776617690292,7.839776617690292,-7.952649838848358,7.952649838848358,9,3,11,1,3
best,-7.839776617690292,7.839776617690292,-7.952649838848358,7.952649838848358,9,3,11,1,3
