Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.724975673783694,7.724975673783694,-7.795075101608045,7.795075101608045,7,2,5,2,2
best,-7.851874860955254,7.851874860955254,-7.952650019618211,7.952650019618211,6,1,6,1,1
