Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.014168591775572836,-0.014168591775572836,0.013514229188174798,-0.013514229188174798,4,1,1,0,0
best,0.003961824191022867,-0.003961824191022867,9.422707181183654e-07,-9.422707181183654e-07,4,0,1,0,1
