Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.07134133023842731,-0.07134133023842731,0.013528555583407209,-0.013528555583407209,4,1,0,1,0
best,0.011088330225747511,-0.011088330225747511,1.8458540251842237e-10,-1.8458540251842237e-10,3,0,1,0,1
