Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.01351351351351382,-0.01351351351351382,0.01351351351351382,-0.01351351351351382,4,2,0,0,1
best,0.005161941196948794,-0.005161941196948794,6.050394957268779e-07,-6.050394957268779e-07,4,0,1,0,2
