Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9291595560712481,-0.9291595560712481,0.9291595560712481,-0.9291595560712481,4,1,0,1,0
best,0.9999999473341019,-0.9999999473341019,0.9999999473341019,-0.9999999473341019,4,0,1,0,0
