Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.500375172072595,7.500375172072595,-7.7243592724204175,7.7243592724204175,9,3,7,4,1
best,-7.569642890017933,7.569642890017933,-7.8713170620069715,7.8713170620069715,9,3,8,4,0
