Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.04223617052405,75.04223617052405,-75.04414872366684,75.04414872366684,6,0,0,2,2
best,-75.16663367308465,75.16663367308465,-75.2088286711051,75.2088286711051,4,1,2,0,3
