Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.08778158023296,75.08778158023296,-75.09269380125978,75.09269380125978,3,1,0,0,2
best,-75.19090497694378,75.19090497694378,-75.19917346902905,75.19917346902905,2,1,0,1,2
