Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.93007742130752,74.93007742130752,-74.95922816781794,74.95922816781794,5,1,1,0,0
best,-75.01826206724627,75.01826206724627,-75.06704435438965,75.06704435438965,4,0,3,0,1
