Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.06670136879899874,-0.06670136879899874,0.013517781196818124,-0.013517781196818124,4,0,0,2,0
best,0.013513513513513709,-0.013513513513513709,0.013513513513513709,-0.013513513513513709,4,1,0,0,0
