Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.2817961185934858,0.2817961185934858,-0.2848217642607,0.2848217642607,4,0,1,1,0
best,-0.8121224985214477,0.8121224985214477,-0.8196172261160635,0.8196172261160635,2,2,1,1,0
