Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.2748100122858999,0.2748100122858999,-0.28482178194766666,0.28482178194766666,4,0,1,1,1
best,-1.035240824884016,1.035240824884016,-1.1173488427603624,1.1173488427603624,4,0,5,1,1
