Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.2410342105398557,-0.2410342105398557,0.03511237214183799,-0.03511237214183799,4,1,0,1,1
best,0.006102898032066373,-0.006102898032066373,7.749645924981508e-10,-7.749645924981508e-10,4,0,1,0,2
