Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,0,0,0,1
best,0.009121338556123348,-0.009121338556123348,2.399159260146888e-09,-2.399159260146888e-09,4,0,1,0,2
