Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0294406390046653,1.0294406390046653,-1.1173479632625358,1.1173479632625358,2,1,2,0,0
best,-1.0896966304049198,1.0896966304049198,-1.1173490256258145,1.1173490256258145,2,0,2,0,0
