Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.77659660022813,74.77659660022813,-74.82557491540388,74.82557491540388,8,1,3,0,1
best,-74.8108530999726,74.8108530999726,-74.89867608593809,74.89867608593809,8,1,5,1,2
