Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.81674547582283,74.81674547582283,-74.87573486061702,74.87573486061702,8,3,3,1,0
best,-74.84960027756695,74.84960027756695,-74.95327863200734,74.95327863200734,8,4,6,1,0
