Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.70631933724175,74.70631933724175,-74.79888250675776,74.79888250675776,8,0,2,1,0
best,-74.76523813364959,74.76523813364959,-74.81452665551002,74.81452665551002,8,1,3,1,0
