Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.80947211356711,74.80947211356711,-74.90099325455039,74.90099325455039,8,1,3,1,1
best,-74.90615030958932,74.90615030958932,-74.97958022818779,74.97958022818779,8,1,4,3,1
