Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,0,0,0,2
best,0.03669684341307561,-0.03669684341307561,1.789985676348138e-08,-1.789985676348138e-08,4,0,1,1,2
