Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1092143754779065,1.1092143754779065,-1.117348939364078,1.117348939364078,1,1,1,7,0
best,-1.116768185907768,1.116768185907768,-1.1173488798019344,1.1173488798019344,1,2,1,0,2
