Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.003917679970559,1.003917679970559,-1.117348978602615,1.117348978602615,0,1,5,1,1
best,-1.102073156165549,1.102073156165549,-1.1173490162260529,1.1173490162260529,0,2,2,0,1
