Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1170573233946022,1.1170573233946022,-1.117348996523508,1.117348996523508,1,1,1,1,1
best,-1.1173348813978612,1.1173348813978612,-1.1173485200024655,1.1173485200024655,1,1,1,3,1
