Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.066578744586052,1.066578744586052,-1.1173490210997117,1.1173490210997117,2,1,1,1,0
best,-1.1047983715862233,1.1047983715862233,-1.1173483271731242,1.1173483271731242,2,1,1,2,0
