Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1098414714615108,1.1098414714615108,-1.1173405118087727,1.1173405118087727,1,0,2,2,0
best,-1.1164804901807455,1.1164804901807455,-1.1173489925597249,1.1173489925597249,1,0,2,2,0
