Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.113361763847388,1.113361763847388,-1.1173488164451002,1.1173488164451002,1,0,2,1,0
best,-1.1172243933417818,1.1172243933417818,-1.1173490138244642,1.1173490138244642,1,0,2,1,0
