Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.06566123243152,75.06566123243152,-75.06769723878875,75.06769723878875,4,0,1,1,1
best,-75.20331820480567,75.20331820480567,-75.20752845373039,75.20752845373039,4,0,2,0,2
