Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.80701081336508,74.80701081336508,-74.95726492404657,74.95726492404657,6,0,2,0,0
best,-74.99526085719276,74.99526085719276,-75.02030704151267,75.02030704151267,4,1,1,0,1
