Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.7480428208394818,0.7480428208394818,-0.7602655193936058,0.7602655193936058,3,0,2,0,0
best,-1.1046112608565248,1.1046112608565248,-1.1173489691395495,1.1173489691395495,1,0,2,0,0
