Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.6525670088488538,0.6525670088488538,-0.760266348074272,0.760266348074272,2,1,1,0,0
best,-1.062623415951499,1.062623415951499,-1.1173474916443482,1.1173474916443482,2,0,2,0,0
