Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.5709040827677091,0.5709040827677091,-0.5854677081699998,0.5854677081699998,2,1,0,1,0
best,-1.0665297430144662,1.0665297430144662,-1.1173489899113285,1.1173489899113285,1,1,1,0,0
