Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.7323391003142,74.7323391003142,-74.77528549403304,74.77528549403304,7,0,1,0,0
best,-74.94817046850646,74.94817046850646,-74.95063439779777,74.95063439779777,6,0,1,0,1
