Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.72329492119579,74.72329492119579,-74.73731944903463,74.73731944903463,7,0,1,0,0
best,-74.93861454700702,74.93861454700702,-74.93861454700702,74.93861454700702,5,0,0,0,2
