Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.72433022684693,74.72433022684693,-74.77962009797943,74.77962009797943,7,0,1,0,0
best,-74.91420113176675,74.91420113176675,-74.91420113176675,74.91420113176675,5,0,0,0,1
