Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.77015200134136,74.77015200134136,-74.77451225259473,74.77451225259473,7,0,1,0,0
best,-74.9339803979751,74.9339803979751,-74.95490424642774,74.95490424642774,6,0,2,0,0
