Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.71456593127597,74.71456593127597,-74.77962009467113,74.77962009467113,7,0,1,0,0
best,-75.05336207154207,75.05336207154207,-75.05336207154207,75.05336207154207,5,0,0,0,2
