Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76217460049915,74.76217460049915,-74.76217460049915,74.76217460049915,7,0,0,0,1
best,-74.86232111573494,74.86232111573494,-74.8641761104096,74.8641761104096,6,0,1,0,0
