Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.73896868595908,74.73896868595908,-74.75079756442696,74.75079756442696,8,0,2,0,0
best,-74.82757748389453,74.82757748389453,-74.83434481277803,74.83434481277803,7,0,2,0,0
