Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.66954344681263,74.66954344681263,-74.75177169944567,74.75177169944567,8,0,1,0,1
best,-74.82589306273701,74.82589306273701,-74.82807491860522,74.82807491860522,7,0,1,0,1
