Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.76217460049915,74.76217460049915,-74.76217460049915,74.76217460049915,7,0,0,0,1
best,-74.84843949351405,74.84843949351405,-74.84843949351405,74.84843949351405,6,0,0,0,1
