Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.1055436854078156,1.1055436854078156,-1.117315169489965,1.117315169489965,0,0,1,3,2
best,-1.115258538520358,1.115258538520358,-1.1173484286487523,1.1173484286487523,1,0,3,0,0
