Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-1.0388644710110182,1.0388644710110182,-1.1173485349437111,1.1173485349437111,2,0,3,1,0
best,-1.1121673004598618,1.1121673004598618,-1.1173490188847206,1.1173490188847206,1,0,2,1,0
