Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.9883015423412467,0.9883015423412467,-1.1173483788975134,1.1173483788975134,1,0,2,3,0
best,-1.0954427084876843,1.0954427084876843,-1.1173489389501567,1.1173489389501567,1,0,4,1,0
