Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.378212159413026,7.378212159413026,-7.378253140996103,7.378253140996103,6,0,0,1,0
best,-7.611846579926621,7.611846579926621,-7.611846579926621,7.611846579926621,4,0,0,0,0
