Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-7.510857212450438,7.510857212450438,-7.526575683084867,7.526575683084867,6,0,1,0,0
best,-7.611846579926621,7.611846579926621,-7.611846579926621,7.611846579926621,4,0,0,0,0
