Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.9346645654712509,-0.9346645654712509,0.9346645654712509,-0.9346645654712509,4,3,0,0,0
best,0.9999999785070095,-0.9999999785070095,0.9999999785070095,-0.9999999785070095,4,1,1,0,1
