Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8111636506092454,0.8111636506092454,-0.8196171626774471,0.8196171626774471,2,0,1,2,0
best,-1.11197473384414,1.11197473384414,-1.1173483038500862,1.1173483038500862,2,0,2,0,1
