Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.807474383708359,0.807474383708359,-0.8196167477880615,0.8196167477880615,1,1,0,0,1
best,-1.1039989255789602,1.1039989255789602,-1.1173486627567746,1.1173486627567746,1,1,1,0,0
