Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-0.8146540754438388,0.8146540754438388,-0.8196167341452282,0.8196167341452282,2,0,2,1,0
best,-1.1169396185285136,1.1169396185285136,-1.1173490274179687,1.1173490274179687,2,0,2,1,0
