Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.7621746004991,74.7621746004991,-74.7621746004991,74.7621746004991,7,0,0,0,1
best,-74.85008862527684,74.85008862527684,-74.86417970381495,74.86417970381495,6,0,1,0,0
