Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-74.7621746004991,74.7621746004991,-74.7621746004991,74.7621746004991,7,0,0,0,1
best,-74.8639047591184,74.8639047591184,-74.86417939470337,74.86417939470337,6,0,1,0,0
