Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.8354075896918145,6.8354075896918145,-6.838758791895601,6.838758791895601,9,0,1,0,0
best,-7.171872988746543,7.171872988746543,-7.247538570625996,7.247538570625996,8,0,2,0,0
