Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.543923088418805,6.543923088418805,-6.57771564769646,6.57771564769646,9,0,1,0,0
best,-7.139539722678896,7.139539722678896,-7.1396326720827235,7.1396326720827235,8,0,1,0,1
