Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.05502340064204403,-0.05502340064204403,0.01351359091402754,-0.01351359091402754,4,1,0,1,0
best,0.49244437924827594,-0.49244437924827594,0.13901180434709653,-0.13901180434709653,4,1,0,1,1
