Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.23083897138280396,-0.23083897138280396,0.031169580820032794,-0.031169580820032794,4,1,0,1,0
best,0.0003541226925848906,-0.0003541226925848906,4.99138320952941e-07,-4.99138320952941e-07,4,0,1,0,1
