Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.741556494345504,6.741556494345504,-6.753074237345943,6.753074237345943,9,0,1,0,0
best,-7.2095191770627824,7.2095191770627824,-7.265853212563137,7.265853212563137,8,0,2,0,0
