Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-6.4895324034442226,6.4895324034442226,-6.580037845575081,6.580037845575081,9,0,1,0,0
best,-7.162649650155641,7.162649650155641,-7.192848473109637,7.192848473109637,8,0,2,0,0
