Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.20208657163033678,-0.20208657163033678,0.021690751585373536,-0.021690751585373536,4,0,0,1,2
best,0.28306954370275866,-0.28306954370275866,0.005266954003832036,-0.005266954003832036,4,1,0,1,2
