Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.013513513513514097,-0.013513513513514097,0.013513513513514097,-0.013513513513514097,4,1,0,0,2
best,0.06251011492742409,-0.06251011492742409,5.0332105705486185e-09,-5.0332105705486185e-09,4,0,1,1,1
