Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,0.48025307202245004,-0.48025307202245004,0.06465038054409611,-0.06465038054409611,4,1,0,1,1
best,0.0011174181859918697,-0.0011174181859918697,1.8252248157324402e-08,-1.8252248157324402e-08,4,1,1,0,1
