Category,EnergyBefore,ValueBefore,EnergyAfter,ValueAfter,H,Cx,Rx,Ry,Rz
last,-75.06844797668788,75.06844797668788,-75.08885592207227,75.08885592207227,8,2,5,0,1
best,-75.07200220409142,75.07200220409142,-75.08686893363546,75.08686893363546,8,2,5,0,4
